,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN,6_RF,6_NN
4FGL J1407.5-2706,0.5411934,0.79995906,-0.60005456,-11.873855,-12.473055,0.7186884,2.1895585,-0.0581201203167438,0.783294141292572,0.9983347,bll,0.5211322166936534,0.5773988076232562,0.008613257006711499,0.004880280985099199,0.0,0.0012444513981470066,0.006442247154055211,0.02465578923040551,0.0632735430090952,0.03799822558687404,0.4005387361364848,0.3538224451762181
4FGL J1407.6-4301,0.30386165,0.7366179,-0.6763091,-11.2703085,-12.294755,1.1769145,2.0072982,0.0521060489118099,1.275824785232544,1.7600088,bll,0.16648328288183029,0.48504350265569174,3.484320557491289e-05,0.001788093559472152,0.0,0.0007813094132248634,0.00010582010582010581,0.023676277186269367,0.0448429681563848,0.05410568424584724,0.7885330856503899,0.43460513293949476
4FGL J1407.7-3017,0.496353,0.78698754,-0.6169689,-11.533841,-12.316247,1.0072372,2.814089,0.6965704560279846,5.346750259399414,1.2946975,unas,0.42080487334812733,0.49106839682358455,0.12445009997283968,0.07720517560561538,0.04207428982064948,0.06863229352866831,0.06385104370663604,0.046001396395182935,0.29736280491968775,0.3024763870634442,0.05145688823205976,0.014616350583504644
4FGL J1408.0+3834,0.9415605,0.28690803,0.95795816,-12.129289,-12.663973,0.63248503,1.2252905,0.1404699832201004,1.118064284324646,1.0288043,unas,0.2207220549808119,0.24294595372194114,0.00019448593744440256,0.0019460086602120798,0.0,0.00013418520445577175,0.0,0.0011093959089144506,0.02808515842873325,0.01869042780321609,0.7509983006530107,0.7351740287012605
4FGL J1408.1-6010,0.022625413,0.6734746,-0.73921037,-11.19954,-11.663415,0.56547767,2.0567007,0.1499059647321701,1.0845929384231567,0.8599774,unas,0.20094594322332288,0.5551238055629923,0.04566824147450086,0.029637046763847118,0.029967592592592605,0.02141762747103762,0.6598798687412635,0.3280376577099984,0.004866841606882052,0.02671960636315622,0.058671512361438034,0.03906425612896831
4FGL J1408.6-2917,0.5094713,0.79342973,-0.6086619,-11.282932,-12.161797,1.0529256,2.7409678,0.1399711519479751,2.407172203063965,0.96724594,unas,0.36497617934344656,0.3875066642402124,0.07002182316511123,0.04315729285341456,0.020493583655722594,0.013621410324076377,0.016280910721662864,0.04821088029184179,0.40424931627343597,0.3905229708543829,0.12397818684062083,0.11698078143607207
4FGL J1408.7+3617,0.9468654,0.39171275,0.9200876,-11.875409,-12.492427,0.7010332,2.5005765,-0.0351334549486637,0.515389621257782,1.1262822,bcu,0.3003533807462379,0.35810650696226165,0.0,0.0038967302540896557,0.0002285714285714286,0.0004557069422821642,3.80952380952381e-05,0.006809666735108144,0.3442527195027195,0.25897456828168824,0.35512723308437594,0.37175682082457007
4FGL J1408.7-3747,0.38430613,0.75911796,-0.65095305,-11.564104,-12.390937,1.0765109,1.92082,0.4903255105018616,4.826627731323242,0.90981656,unas,0.26335549145483067,0.17235392863739202,0.5983504021864297,0.6092599595354861,0.002666666666666667,0.06667738525537044,0.0177056158634405,0.055567603074224196,0.04476017388702473,0.048151213124387256,0.07316164994160773,0.04798991037313984
4FGL J1408.9-0751,0.76935995,0.8979825,-0.44003123,-10.521153,-11.859377,1.7648532,2.1908512,0.1031017899513244,6.893470287322998,3.1437755,fsrq,0.18269875862236654,0.06126914947821454,0.009230769230769232,0.0008710141728210699,0.0015384615384615385,0.0005294573882241717,0.0015384615384615385,0.0010149981610838514,0.5730006640851095,0.7808481501305629,0.2319928849848316,0.1554672306690936
4FGL J1408.9-5845c,0.04571343,0.6801497,-0.7330733,-11.178356,-11.770589,0.7211607,2.482276,0.0155835151672363,0.2618544399738312,1.0330297,unas,0.5259674423724272,0.5443842785887675,0.012479822387598396,0.009122719128931906,0.013607846606208075,0.015436282012320337,0.3395963417121146,0.34021301810864746,0.024177854232821552,0.04645337406340321,0.08417069268883015,0.04439032809792938
4FGL J1409.1-6121e,0.0021933678,0.6705646,-0.74185115,-9.589475,-10.919683,1.6542617,1.9838845,0.0501186475157737,5.4380950927734375,0.62732804,unas,0.009882615530567107,0.012803572239399763,0.008690058479532164,0.11046357323105876,0.06272222222222225,0.10080448337077551,0.42381481481481487,0.21813776482775343,0.009425435326682526,0.01840742736086158,0.48546485362618114,0.5393831789701509
4FGL J1409.7+5940,0.8169976,-0.27342066,0.9618946,-11.9692955,-12.629068,0.7621271,2.1704586,0.0441741049289703,0.265691876411438,1.1634792,bll,0.3583019519068481,0.3946145310194024,9.475861910874748e-05,0.001984346268162413,0.0,0.00020268724718814902,0.0,0.0016693260503603338,0.038719824797005815,0.09218020611388188,0.6028834646770374,0.5093489033010049
4FGL J1409.8+7921,0.60306203,-0.47675806,0.8790346,-12.2471285,-12.736513,0.6096196,-0.053863525,0.4282718002796173,1.520662546157837,0.99987304,unas,0.5292056409707189,0.5355043490610254,0.027295514232439984,0.002228520563914183,0.0,0.00022959169994708523,0.00011902025512069063,0.0022318836868700665,0.04373106290025523,0.012159399594003273,0.39964876164146523,0.44764625539424024
4FGL J1410.1+0202,0.853725,0.95717347,-0.28951496,-11.300517,-12.2831135,1.2594975,2.1723921,0.1496154069900512,3.3556807041168213,1.6959419,bll,0.21798840436664332,0.20620479334502015,0.048029345793650736,0.009423433527278445,0.0,0.002475202239851964,0.003529411764705882,0.009384366556028964,0.20749448115748095,0.41257723896448,0.5229583569175191,0.3599349653673405
4FGL J1410.3+1438,0.9257959,0.99888164,0.047280528,-11.482483,-12.330192,1.1424516,1.9239895,0.0974829569458961,2.0010836124420166,1.2042483,bll,0.14966898903148626,0.11244377584013528,0.002517699574379737,0.004802543841480985,0.0,0.0006067472963649376,5.729102483162989e-05,0.003518313825386151,0.08507316659044849,0.06478784360543872,0.7626828537788538,0.8138407755911938
4FGL J1410.3+6058,0.80514395,-0.2906188,0.9568389,-12.174831,-12.718722,0.7407486,0.10878396,0.2644690573215484,1.419787883758545,1.265415,bll,0.3658012868369187,0.20392458221970633,0.0024246770238618067,0.0005695867952312292,0.0,2.8376242673649314e-05,0.0,0.0002573744223610394,0.03018235161539018,0.00797158002706784,0.6015916845238293,0.7872485002929599
4FGL J1410.4+2820,0.9536365,0.7489933,0.6625776,-11.560795,-12.479978,1.063247,1.9614422,0.0575843043625354,0.9066433906555176,1.311038,bll,0.17317687149970254,0.09645633500902603,0.00013663967611336032,0.0010456888383499692,0.0,8.550793557323063e-05,0.0,0.0006185172078462464,0.11342934860943449,0.044316501005807155,0.7132571402147497,0.8574774500033974
4FGL J1410.5+6215,0.79335964,-0.30814335,0.95133996,-12.179612,-12.656253,0.64532727,2.4674938,-0.098342590034008,1.4742029905319214,1.1310781,bcu,0.5401992587945211,0.5037369354884026,0.00018624338624338626,0.0026042110779285056,0.00024575163398692806,0.0002882338071890231,0.00571436793936794,0.0023184601484574994,0.22792024765664623,0.1125478491786659,0.2257341305892343,0.3785043102993564
4FGL J1410.7+7405,0.6680248,-0.43450752,0.9006682,-11.441092,-12.387744,1.3603095,0.7657191,0.2819357514381408,4.964282035827637,1.1334293,unas,0.2072002389115712,0.06844590663896558,0.4810670947739622,0.03665741216485886,0.005333333333333333,0.0023814682806601764,0.004935310734463276,0.003384323726357067,0.0601537891696084,0.01480618282673511,0.24131023307706184,0.8743247063624234
4FGL J1410.7-5945,0.02778073,0.67910767,-0.7340387,-11.323474,-11.802908,0.59399277,2.0522127,0.0837258771061897,0.8256620168685913,1.1147211,unas,0.3186636204997408,0.6626970272986628,0.025990043274810304,0.010857722083223395,0.026682248056400605,0.011350625745795,0.5774158259457037,0.2362963431825601,0.006435512444078014,0.026582006037787244,0.044812749779266546,0.05221627565197149
4FGL J1411.5-0723,0.77049685,0.9072203,-0.42065588,-11.636012,-12.361679,0.9008195,2.0456843,-0.0105733964592218,0.1385803371667862,1.0068282,bll,0.46386701131213987,0.2580701172911372,0.007904758000155524,0.0014276729465615672,0.0,0.00031305293029441775,0.006703473611310772,0.006513158398539631,0.03800101989780718,0.02553145716875689,0.48352373717858654,0.7081445412647103
4FGL J1411.5-6133,-0.002660822,0.6733329,-0.7393394,-10.641898,-11.146712,0.8674792,2.3642614,0.3885913491249084,5.192525386810303,0.8662696,psr,0.22177361853832445,0.16021843859429435,0.02727272727272728,0.08876518213345892,0.061818181818181814,0.22675294521062764,0.6548930481283421,0.5000472661583101,0.0006060606060606061,0.01537992395989301,0.03363636363636364,0.008836243943416007
4FGL J1411.8+5249,0.8682975,-0.14217111,0.9898421,-11.555602,-12.542604,1.1179199,2.186298,0.0131149953231215,0.2986829876899719,1.6005527,bll,0.2758791510766458,0.11935034702367277,0.0016666666666666668,0.0006734030042444512,0.0,0.00011579399430484429,0.0,0.0008061637335270009,0.05266038388978302,0.07854894155958596,0.6697937983669044,0.800505350684665
4FGL J1412.0+3836,0.9374073,0.30406946,0.9526499,-11.847729,-12.576672,0.9190011,1.4449631,0.1143824830651283,1.4027955532073977,1.4344819,bcu,0.17926231926028904,0.11055265062640696,0.0019477598661969328,0.0004650970272385223,0.0,1.79723449734291e-05,0.0,0.00016974278299192844,0.028799256382448745,0.012332633812976173,0.7899906644910654,0.876461903405413
4FGL J1412.1-6631,-0.08541247,0.65418404,-0.7563354,-11.253498,-12.172015,1.2151787,1.4740654,0.4312408566474914,6.284660816192627,1.0946388,unas,0.10005079365079365,0.10382707767771177,0.7982196142213092,0.5361704805581479,0.01956190476190477,0.18821901431763455,0.020814940364092913,0.12755641116452054,0.0510955079446605,0.012624780911628896,0.010257239057239057,0.031602235370356335
4FGL J1412.1+7427,0.66323626,-0.43576932,0.9000584,-11.532708,-12.479275,1.0865556,2.1329443,0.0235894322395324,0.5190922021865845,1.3028497,bll,0.09368444854221376,0.16391468538643414,2.73844996823174e-05,0.0006242072660794924,0.0,5.973483994296682e-05,0.0,0.0007490913193610033,0.029975707608478386,0.044323317346535065,0.8763124593496254,0.7903289638416474
4FGL J1412.2+2132,0.94428,0.93706656,0.34915078,-11.820791,-12.475969,0.67585486,2.0026987,0.207999125123024,1.308763027191162,1.4502583,bcu,0.2780304176190191,0.4874744781196638,0.007013925438596492,0.007929049540046583,0.0,0.0007018925831646747,0.0003333333333333333,0.0026411484055696727,0.18626527015929956,0.2806592735527818,0.5283570534497515,0.22059415779877345
4FGL J1412.2-6018,0.017646212,0.6793089,-0.73385245,-11.31007,-11.772568,0.64874476,2.2047865,-0.0205160155892372,0.3352492153644562,0.734066,unas,0.27994317003333413,0.44002134753747596,0.024735736611430883,0.011364233261089929,0.01823517523310827,0.015630883692740512,0.5662967277660589,0.4541697433953819,0.012094605708651666,0.01529621282425188,0.0986945846474161,0.06351757928905986
4FGL J1412.9+5018,0.8837326,-0.07933073,0.99684834,-11.812164,-12.512914,0.73231393,2.630951,0.0582255907356739,0.5076311826705933,1.4315282,bcu,0.39243986255404256,0.43714239340785793,0.0,0.0009483910838186714,0.0,0.00021247026856524738,0.0016666666666666668,0.001456912239351309,0.5073384255551737,0.4832486553614305,0.09855504522411711,0.07699117763897634
4FGL J1413.1-6519,-0.066303216,0.6603866,-0.7509258,-11.207251,-11.976562,0.9786008,2.2207944,0.0052074235863983,0.1109200417995452,1.176834,sey,0.61217665599223,0.5157580858395688,0.021822326699929045,0.003577585589393669,0.0058823529411764705,0.005074744300820897,0.17447514524135252,0.25286162316257554,0.03125109483234699,0.028544035171452955,0.1543924242929651,0.1941839259361883
4FGL J1413.5-6205,-0.01280036,0.67401236,-0.7387201,-9.750633,-11.193807,2.0181363,1.7287362,0.3347785770893097,26.349706649780277,0.73291427,psr,0.0015384615384615385,0.001998216194789117,0.06769230769230769,0.26261150774364905,0.9076923076923076,0.6847151639207675,0.013846153846153845,0.019273092825915588,0.0,0.007647878974254266,0.009230769230769232,0.023754140340624515
4FGL J1413.5-2820,0.51707387,0.8097481,-0.5867776,-11.596255,-12.261943,0.6269463,2.9798331,0.153300940990448,1.2880643606185913,1.199069,unas,0.4997387993223494,0.5928713189625984,0.006063977553002852,0.005214236637593112,0.004134332972357801,0.003138985802232493,0.005114592733606958,0.012422185799191552,0.42918012932072064,0.3684339463190623,0.05576816809796244,0.017919326479322224
4FGL J1413.9-6705,-0.09586885,0.65407115,-0.756433,-11.65484,-12.070076,0.65614706,2.2106097,0.5336377024650574,2.736979484558105,1.1366806,unas,0.6769850495150019,0.6259848475486288,0.0855178236998014,0.05270530302158658,0.003596363909714117,0.032236791380266756,0.07607017597857317,0.23250515948719389,0.08642208564650129,0.04274197230950843,0.07140850125040789,0.01382592625281544
4FGL J1415.2-5550,0.08937925,0.7017199,-0.71245295,-11.532274,-11.956251,0.68206936,3.138198,0.869698166847229,2.981356620788574,1.3842353,unas,0.6025883056519343,0.7240138330695873,0.07254863454627652,0.014262545993772911,0.04793287269839802,0.03309513255260627,0.08270078049930259,0.10996859621550915,0.17920719766846424,0.11478022335531253,0.015022208935624115,0.0038796688132118774
4FGL J1415.3-6110c,0.0011366006,0.68036073,-0.7328774,-10.904333,-11.23557,0.66054666,2.1703382,0.2504816651344299,2.115628957748413,1.1847044,unas,0.13806122334455667,0.5949067129077157,0.03574517316505148,0.02956442421948002,0.0752592592592593,0.02883624835507349,0.7175445574746792,0.2789915871139448,0.008958249158249158,0.04705074692599987,0.024431537598204267,0.02065028047778596
4FGL J1415.4-6458,-0.061845496,0.664793,-0.7470276,-11.478285,-12.17767,1.015359,1.1154363,0.4180734157562256,4.019839286804199,1.1178063,unas,0.37175208367228424,0.49285851482245047,0.3984906114751908,0.159907267323705,0.007191070391857173,0.04017581327348373,0.03620514117541139,0.19883968976383654,0.05710131390717213,0.016662793228990027,0.1292597793780842,0.09155592158753427
4FGL J1415.5+4830,0.89184046,-0.02117015,0.9997759,-11.168994,-12.274194,1.4915271,1.7451519,0.0726095661520958,2.855055093765259,2.2289462,bll,0.08617264391324791,0.028365994080451356,0.0,0.0002833311714252446,0.0,2.422986311198416e-05,1.1363636363636363e-05,0.0003000706164471985,0.09860818765806849,0.02716785080312866,0.8152078047923199,0.9438585234654355
4FGL J1415.9-1002,0.7379311,0.90365726,-0.4282564,-11.845117,-12.512477,0.71473134,3.117653,0.9999619126319884,2.457274913787842,1.1257316,fsrq,0.5412917775998896,0.5225601733646913,0.015,0.017756108201782805,0.013125000000000001,0.002980124551727497,0.01788660586185694,0.00455434250854175,0.3243328533005846,0.4463987698630782,0.08836376323766898,0.00575048151017839
4FGL J1415.9-1504,0.6830384,0.87792325,-0.47880134,-11.878262,-12.393945,0.8217956,1.3942845,0.3494212031364441,2.0636088848114014,1.0077689,unas,0.5275787968364694,0.5461642131281911,0.0460768576457573,0.024746926204059803,4.678362573099415e-06,0.0018007220217126248,0.01898017770279521,0.008770247443077389,0.032768254809912044,0.08526424588834011,0.37459123464249294,0.33325364531461893
4FGL J1416.1+1320,0.9127773,0.99921244,0.039679695,-10.712458,-12.049694,1.7073089,2.003232,0.0317651033401489,2.1306660175323486,3.2643993,bcu,0.20587185560238397,0.12135406538945219,0.0,0.0001927746394081607,0.0,0.0001564351974101698,0.0033333333333333335,0.0021621941080424934,0.25365785318832884,0.48176148323802326,0.5371369578759538,0.3943730474276638
4FGL J1416.1-2417,0.56875664,0.83413035,-0.55156744,-11.530478,-12.361255,1.0248181,1.518798,0.0844608470797538,1.4541586637496948,1.3533112,bll,0.24218604735857888,0.25101171896800917,0.00010846477875342872,0.0009758033676703309,9.66183574879227e-05,0.00018282403377004272,0.0014862085852644672,0.004117972552625244,0.06602057115151666,0.012021313024405109,0.6901020897683986,0.7316903680535201
4FGL J1416.4-6123c,-0.0031026294,0.68115646,-0.7321379,-11.07851,-11.479977,0.6454123,2.1421757,0.0239693336188793,0.3859063982963562,0.77894384,unas,0.12969043171086184,0.4459526159692733,0.02862843915343916,0.013341360874804947,0.023115740740740746,0.0173835139460652,0.771377536372429,0.4522831021224786,0.0018666666666666669,0.017454967556369366,0.045321185355862784,0.05358443953100882
4FGL J1416.7-5023,0.17730999,0.72602606,-0.6876672,-11.256064,-12.130237,1.1671046,2.0580842,0.3062756359577179,4.71735429763794,0.7711827,unas,0.1799699966916341,0.14973079185677377,0.6224059103123428,0.4944643791951861,0.020988805346700085,0.12267665273495736,0.06753753519601477,0.15740727891837308,0.04529704698593589,0.02558554554195302,0.06380070546737215,0.050135351752756976
4FGL J1417.3+6059,0.80038756,-0.27059925,0.9626921,-11.967398,-12.615478,0.71353966,2.2571092,0.0368363857269287,0.145957201719284,1.1966634,unas,0.3144768527365006,0.46589065204759245,0.0007194822416150633,0.001994510370764899,2.4612673505208368e-05,0.0002144519589519918,0.00213513944037894,0.001984059044581662,0.12582392818716018,0.12075487621748741,0.55681998472084,0.4091614503606215
4FGL J1417.6-4403,0.2778583,0.75340825,-0.6575531,-11.100929,-12.158216,1.3989269,2.011392,0.2605860233306885,6.123906135559082,0.7206295,msp,0.05464234824736392,0.03804030047450146,0.747151515151515,0.6409659098178284,0.03272727272727272,0.16143925606304108,0.04375757575757576,0.06403310236003604,0.05457965232259903,0.02168541365167577,0.06714163579367341,0.07383601763291726
4FGL J1417.7-6057,0.003107446,0.68482745,-0.7287053,-10.844819,-11.345157,0.9503574,2.1272163,-0.0398058556020259,1.2974766492843628,0.9649741,unas,0.12368975475684134,0.3290831261320097,0.027592592592592603,0.008305405494764858,0.06566666666666669,0.012153270762510666,0.6935625434513479,0.4775929038003299,0.002057998423955871,0.014951775311284035,0.08743044410859559,0.15791351849910085
4FGL J1417.9+4613,0.9016033,0.055347234,0.99846715,-11.836926,-12.490915,0.5961472,3.1674552,0.1368233263492584,0.7397117018699646,1.319916,fsrq,0.4845831263928084,0.3820969035792336,0.0033333333333333335,0.0008154631214671278,0.0017037037037037036,0.0004674264562116921,0.0,0.0029105675374686076,0.44162942715232223,0.5991729738843075,0.0687504094178323,0.014536665421311682
4FGL J1417.9+2543,0.9432173,0.8319944,0.554784,-11.361396,-12.238391,1.2548815,0.70136195,0.1377341598272323,2.76860785484314,1.2395867,bll,0.1431821948251391,0.02701234002477881,0.006285261305155204,0.0014404971418449338,0.0,9.182390889889047e-05,0.00375,0.000642107981238,0.03394889886530835,0.005069566210760878,0.8128336450043974,0.9657436647324785
4FGL J1418.2-5400,0.11702647,0.71418715,-0.6999548,-11.208895,-11.904796,0.93026286,2.996947,0.4530458748340606,3.94249415397644,0.55304426,unas,0.4547948067962708,0.29896517169767167,0.11467714780914615,0.09300218677264649,0.07998398633000783,0.16420442055085424,0.1327111695368528,0.3939956382807992,0.1734342957347161,0.03834168779039056,0.04439859379300625,0.011490894907637826
4FGL J1418.4-0233,0.805464,0.94876623,-0.31597885,-10.518291,-11.891852,1.8213519,1.5111362,0.0854120999574661,5.926135540008545,1.9600601,bll,0.015662370766007093,0.005302425850163332,0.003157894736842105,0.00179535810075941,0.0,0.00021182407301451533,0.0010526315789473684,0.000757084808144556,0.04257126906810832,0.008899179603614327,0.937555833850095,0.9830341275643039
4FGL J1418.4+3543,0.93727714,0.45068952,0.89268076,-10.709791,-12.11182,1.7929063,2.084615,0.0487970821559429,3.605642080307007,3.2393372,fsrq,0.2636517629424132,0.09914307746692623,2.1321961620469083e-05,0.00039201903463434906,0.0014285714285714286,9.495056751411483e-05,0.0014285714285714286,0.0005741309711092227,0.2033918134769587,0.5413215902525066,0.5300779587618648,0.35847423170730947
4FGL J1418.7-3504,0.41419768,0.7928945,-0.6093589,-11.35816,-12.216247,1.0288603,2.997862,0.3162232339382171,3.3736796379089355,1.3820816,fsrq,0.2838907890687945,0.4721922204097207,0.09478099417001946,0.013612027587118158,0.007747078629431571,0.015755321858929895,0.0137246493139166,0.03014714830709923,0.575484825492294,0.451359843713196,0.02437166332554397,0.016933438123935968
4FGL J1418.7-6057,0.0022826826,0.68620986,-0.72740364,-9.527321,-10.742711,1.6248932,1.9244628,0.3567988872528076,24.40165328979492,1.1222719,psr,0.0,0.002216145275178437,0.005,0.08086078663535815,0.8807142857142859,0.881834694460753,0.06142857142857143,0.023931792458051614,0.0,0.006654192458631698,0.05285714285714286,0.00450238871202701
4FGL J1418.7-6110,-0.0011947809,0.68535435,-0.7282097,-10.585765,-10.99698,0.7404016,2.2833178,0.3227880597114563,3.4328620433807373,0.76419365,unas,0.10883501683501687,0.257659377997734,0.07068013468013472,0.09324573264221579,0.25331111111111115,0.10327848349748235,0.49428484848484844,0.5155783489402188,0.0008888888888888889,0.017886366348713392,0.07200000000000005,0.01235169057363576
4FGL J1418.9+7731,0.62353915,-0.45439035,0.8908027,-11.521878,-12.452361,1.3136247,0.9491783,0.2257730662822723,4.482264518737793,1.499266,bll,0.25093872521694544,0.07616156941983906,0.07300925925925927,0.004608883547070215,0.003333333333333333,0.0003502215414260179,0.0022222222222222222,0.001208353509210153,0.034703658526471816,0.012983475980838351,0.6357928014417679,0.9046874960016162
4FGL J1419.2-6029,0.009796564,0.6888898,-0.7248661,-10.923805,-11.411666,0.76485103,2.1611655,0.0668366700410842,0.7666057348251343,1.1202317,unas,0.14538755014197935,0.5685616325524541,0.011203753218459104,0.009772196000499143,0.04774074074074075,0.013408548487576133,0.7321558309431053,0.3138058870633965,0.0025859788359788366,0.03391433339396376,0.060926146119736596,0.06053740250211025
4FGL J1419.3+0444,0.8601889,0.98459584,-0.17484577,-11.605774,-12.426457,1.0255299,1.0481743,0.2055343240499496,1.7904847860336304,0.80013746,bll,0.23645259473053107,0.13906056469769393,0.015579544517554708,0.002657768031472156,0.0,0.00017303086114843212,0.0012576064908722108,0.0009750912724458633,0.09123516784649809,0.010000702711715182,0.6554750864145439,0.8471328424255243
4FGL J1419.4-0838,0.7472977,0.9191736,-0.39385268,-10.578617,-12.030222,1.7883157,2.194336,0.0860328823328018,5.540140628814697,2.7958672,fsrq,0.11516350256393398,0.06018356234368512,0.0,0.0007987034257422664,0.00125,0.00037025346280720236,0.0,0.0011983610612166422,0.5181104651577255,0.5008721147939336,0.36547603227834047,0.43657700491261525
4FGL J1419.5+2527,0.940906,0.837939,0.5457639,-11.744932,-12.480401,0.8432915,1.7232821,0.0678028687834739,0.7297996878623962,1.9108526,unas,0.3471074559367647,0.2407191367986826,0.000263126225148929,0.0006331453763033404,0.0,7.963649387245311e-05,0.000137012012012012,0.0010069919736496492,0.1988366401834651,0.05043516568147387,0.45365576564260923,0.7071259236760178
4FGL J1419.5+3821,0.92985684,0.34451085,0.93878233,-11.23372,-12.329359,1.2601036,2.4327917,0.040981151163578,1.016491174697876,1.6533844,fsrq,0.26085989740631504,0.1036727614022178,0.0,0.0006598798642133765,0.002857142857142857,0.00026307377011807115,0.0014285714285714286,0.0008549694629800246,0.468975505074237,0.5623730832056609,0.26587888323373365,0.3321762322948099
4FGL J1419.6-5153,0.1502729,0.7252931,-0.6884402,-11.065053,-11.961633,1.1637136,2.4261944,0.0944667160511016,2.0028908252716064,0.6592444,bcu,0.391247091549437,0.23092003118555524,0.03899378881987577,0.07579539917525462,0.04911123245284737,0.0417639627873625,0.047632397795441275,0.4867601799908159,0.2515399403908721,0.0385050610661848,0.22147554899152647,0.12625536579482705
4FGL J1419.8+5423,0.85083884,-0.14433746,0.98952854,-10.923498,-12.23725,1.6563388,2.294008,0.059445921331644,3.0107343196868896,2.525357,bll,0.11672699849170437,0.05833539197743779,0.0,0.00026822409545617786,0.0,0.00015105286481955103,0.0,0.0004647362486371882,0.7940422322775265,0.7391439707209553,0.08923076923076924,0.201636624092694
4FGL J1420.0-6048,0.004026942,0.68872666,-0.7250211,-9.889019,-10.793694,1.0875252,2.221933,0.3203297555446625,11.565744400024414,1.293293,psr,0.06,0.022261505416607232,0.028571428571428574,0.07451004130268128,0.51,0.8240634553390919,0.3185714285714286,0.052617803687607226,0.008571428571428572,0.022087047145737528,0.07428571428571429,0.004460147108274762
4FGL J1420.3-6046e,0.004196078,0.68924886,-0.7245247,-10.35351,-10.952983,1.1146859,2.0681853,-0.0041358121670782,0.1345836073160171,1.1542686,pwn,0.08927175679327007,0.28581712143178517,0.006672727272727273,0.004312606550602312,0.07133333333333333,0.004736565718796198,0.6464031633679048,0.4166806112468187,0.006845454545454546,0.017847224572017335,0.17947356468731018,0.27060587047998036
4FGL J1420.3+0612,0.8682691,0.9908243,-0.1351564,-11.592324,-12.352493,0.83472884,2.5463357,-0.0541245117783546,0.9984509944915771,1.3668487,bll,0.3558174984862707,0.43462257627896383,0.0038247921493798557,0.002680145255181529,0.00018485423494911163,0.0005655115307701285,0.0037381422924901184,0.003892894410293374,0.4125624577436899,0.30521265622787863,0.22387225509322023,0.2530262162969126
4FGL J1420.7-6701,-0.09858732,0.66266304,-0.7489177,-11.425119,-11.989077,0.6220067,2.4657,0.164033368229866,1.7575278282165527,0.8929442,unas,0.6813125163234985,0.5754226812125431,0.041848518092061186,0.039862037743378556,0.014258907684641569,0.026163482366639713,0.14047343618041125,0.28214170497172775,0.06231544003105189,0.04734401997108237,0.059791181688335575,0.029066073734628405
4FGL J1420.8-3729,0.37560353,0.7874236,-0.6164122,-11.910605,-12.489971,0.6306887,0.42832732,0.370626837015152,1.777475357055664,1.185688,unas,0.7116809554345103,0.7579291272375457,0.01034641553569087,0.002614062519629324,2.6143790849673204e-06,0.0006229175791845461,0.0028337126762219395,0.008173588702353593,0.030379593211342742,0.011176966954727093,0.2447567087631492,0.21948333700655975
4FGL J1420.9-7920,-0.2960275,0.60399157,-0.7969907,-11.278518,-12.111427,1.1391503,2.4375596,0.1140647158026695,2.3990583419799805,1.2235199,bcu,0.4269766241727889,0.5148990063668265,0.02283826396055498,0.021509258688876376,0.009101912369886228,0.007708107912331613,0.0117249898598595,0.0772860692929933,0.3180800578619099,0.21078618592311982,0.2112781517750004,0.16781137181585237
4FGL J1420.9-6127c,-0.0073974812,0.6872632,-0.7264085,-11.001768,-11.467624,0.75948495,2.1168268,0.0175656396895647,0.3561939895153045,0.93489814,unas,0.12218645115453798,0.47815823189365986,0.014290525705231589,0.008248662828246479,0.025333333333333336,0.012569051828077089,0.7970268524777723,0.40344406990553894,0.0005157340148865573,0.018312084331351126,0.04064710331423837,0.0792678992131266
4FGL J1420.9-2431,0.5593775,0.84465915,-0.53530455,-11.565883,-12.314397,1.0426748,1.9025979,0.2247945964336395,2.97549819946289,0.7827597,unas,0.3854405235824137,0.3427751348247996,0.08481022696711196,0.17715175609849057,0.0013367521367521368,0.012525445014655287,0.014821118061284453,0.03658464577772404,0.1289853325626324,0.10722928964259329,0.38460604668980536,0.3237337286417374
4FGL J1421.1-4614,0.23959723,0.751263,-0.6600029,-11.409956,-12.1821375,1.0406381,2.3153827,0.2518528997898102,3.2568247318267822,1.145976,bcu,0.44676519557636224,0.5257156049990551,0.24455091758539113,0.1354623023978216,0.006687963430231472,0.02275488169178528,0.01621036554339665,0.11114804695978847,0.1763230221512779,0.106727383518311,0.10946253571334065,0.09819178043323872
4FGL J1421.1-1120,0.71695733,0.90912086,-0.41653237,-11.397743,-12.250933,1.117541,2.1902733,0.1645848751068115,0.0,1.5685642,bcu,0.2646839973719424,0.4145702224402178,0.03750303030303031,0.0020270635979009535,0.0015384615384615385,0.00040568397789197014,0.003076923076923077,0.0048783639111337285,0.20439106680853628,0.24464092970002269,0.4888065209011063,0.33347773637283307
4FGL J1421.1+3859,0.9262818,0.32516313,0.9456579,-11.726093,-12.375547,0.7315547,1.7466372,0.7338400483131409,1.772052526473999,1.4839045,fsrq,0.3504953222855166,0.486340709043393,0.0388,0.015051759704762557,0.002,0.0015336097626626201,0.006117647058823529,0.0016454739623741887,0.18782943722943723,0.40264606696185873,0.41475759342622265,0.09278238056494895
