,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN
4FGL J2139.9+3910,-0.17485927,0.04875867,0.9988106,-11.581259,-12.171884,0.5704058,2.5850902,0.2667826116085052,1.3185536861419678,1.2777816,bcu,0.16764618071250084,0.057962442914533834,0.031953216374269025,0.004857684535940394,0.004210526315789473,0.0020572730979181403,0.7721886776598444,0.9039410646310588,0.02400139893759557,0.031181534820549053
4FGL J2140.0+4716,-0.070263125,-0.046073496,0.998938,-10.568029,-11.996317,1.7350512,2.142385,0.658284604549408,20.51263236999512,0.92824125,psr,0.005714285714285714,0.0010952181901951782,0.623474025974026,0.17701811628912326,0.004285714285714286,0.03391433467032984,0.0014285714285714286,0.002295685287221225,0.3650974025974026,0.7856766455631305
4FGL J2140.5-6731,-0.6502689,0.8171001,-0.5764958,-11.777589,-12.315333,0.8030561,3.658153,0.7702670693397522,3.438939094543457,1.6364297,bcu,0.02772469635627532,0.012393683697349769,0.007719298245614038,0.018479443428141923,0.0010526315789473684,0.0029198449470977553,0.9308717948717949,0.9114351532380748,0.032631578947368435,0.054771874689335726
4FGL J2141.4+2947,-0.29546314,0.15829523,0.9873918,-11.766159,-12.42504,0.7219485,1.6998317,0.1776728332042694,1.367252230644226,1.3131009,bll,0.8895763223393715,0.8286135406850733,0.000728395061728395,0.0030397051878060734,0.005606089195791958,0.003197477394523364,0.09275844292588108,0.1584385031726126,0.011330750477227076,0.006710773559984643
4FGL J2141.4+0733,-0.5361683,0.45433328,0.89083177,-11.505196,-12.310004,0.88528764,2.4374285,0.0929151177406311,1.1575058698654177,0.8826551,unas,0.4644883727762392,0.44044932099165957,0.008070175438596491,0.013359120812118373,0.002456140350877193,0.03837691035289333,0.49786729287236287,0.40517466109154193,0.02711801856192439,0.10263998675178682
4FGL J2141.7-6410,-0.67269945,0.8537556,-0.52067393,-10.601287,-12.1103,1.818406,2.3100097,0.1101299002766609,7.682307720184326,3.3242745,bcu,0.01387204024019355,0.06555989762109256,0.00035087719298245617,0.0006084988692458429,0.0,0.0004384796785825979,0.9845899480638998,0.9310539820768562,0.0011871345029239766,0.002339141754222762
4FGL J2141.8-3727,-0.75553894,0.99442965,0.10540253,-11.160312,-12.327082,1.2349952,2.5937092,0.0639538392424583,1.6906453371047974,1.7754105,fsrq,0.06335585585585586,0.06867131354568934,0.0,0.000643613547675731,0.0,0.0013766828945045368,0.9366441441441441,0.9240221231365825,0.0,0.005286266875548087
4FGL J2142.1+4501,-0.1038647,-0.024895284,0.99969006,-11.752666,-12.410589,0.78536874,1.0677857,0.1936258226633072,1.3886672258377075,1.110477,bcu,0.941399666774179,0.9620414623201394,0.0025040804474025184,0.0013903228743749648,0.0015555470376391067,0.007735970816793111,0.05403095928230803,0.027285691713333546,0.0005097464584714347,0.0015465522753588818
4FGL J2142.4+3659,-0.20817217,0.06839935,0.997658,-11.553554,-12.36373,0.99275184,1.2517786,0.1186049431562423,1.5663667917251587,1.1518745,bcu,0.9732797523245235,0.9747507483653164,3.406792723116479e-05,0.0007488202185533198,0.0006718094421439925,0.009324287019304827,0.025239733705213038,0.01441860646793639,0.0007746366008884097,0.0007575379288886769
4FGL J2142.5-2029,-0.7258951,0.8559167,0.51711375,-11.785311,-12.471437,0.8516436,1.9392718,-0.0010396947618573,0.0,0.952729,unas,0.9655585072648618,0.9463560941280368,9.696745007805913e-06,0.0010653093086010284,0.0009092732568978576,0.013144712673945616,0.03270959876979403,0.03706952766118719,0.000812923963438348,0.0023643562282293505
4FGL J2142.5-2552,-0.74292487,0.9171031,0.39865005,-11.255719,-12.252714,1.3064995,2.0059364,0.1071172431111335,2.8231310844421387,2.151818,bcu,0.6969340649967314,0.6432173048606945,0.0008175799585461742,0.000992256069145978,0.00036859007750356197,0.002075859262738099,0.3011510200279476,0.35130547703282194,0.0007287449392712551,0.0024091027745994902
4FGL J2142.7-0437,-0.6398722,0.6304769,0.77620804,-11.631841,-12.408411,0.881618,2.1217668,0.1111028864979744,1.246375322341919,1.1448003,fsrq,0.7058114798059612,0.7007771801095806,0.004661504216679204,0.004874795283291044,0.00023707773679870238,0.011841180188389906,0.279222104636972,0.26261129528273885,0.010067833603589104,0.019895549135999616
4FGL J2142.8+1958,-0.41291666,0.27956408,0.96012706,-11.818223,-12.436865,0.91476583,0.53924555,0.2691929638385772,2.102322578430176,1.3492568,bcu,0.9094811828678353,0.9729693296011206,0.0008948099186840369,0.00101682524409816,0.0007345286027217011,0.007525649170625906,0.07890954995915783,0.017586744307797313,0.009979928651601019,0.000901451676358
4FGL J2143.0-5501,-0.7208921,0.9409969,-0.3384153,-11.573924,-12.316061,0.76019317,5.508481,0.9104014039039612,2.8626017570495605,1.1472039,bcu,0.0962925814974047,0.009878434957124352,0.03721997300944671,0.04359618912737886,0.00912280701754386,0.05240548649155987,0.7769813637960226,0.62690344326761,0.08038327467958212,0.26721644615632684
4FGL J2143.1-3929,-0.7578194,0.99869335,0.05110329,-11.292446,-12.344714,1.1914883,2.1626132,-0.008148550055921,0.2552052438259125,1.6891125,bll,0.9644785621111098,0.9106725821010156,0.0007692307692307692,0.0004555575361835784,0.0007853565433027537,0.0050176043652750395,0.03396685057635678,0.08248440085326042,0.0,0.0013698551442653255
4FGL J2143.4+6608c,0.1714735,-0.26645845,0.9638464,-11.306938,-12.021778,0.7908027,2.645938,0.1226180642843246,1.4441933631896973,1.1248442,unas,0.190003457695187,0.12838072519969435,0.029192982456140368,0.007004591902293863,0.021052631578947375,0.008853258202665063,0.6510699250624062,0.7889005654177424,0.10868100320731897,0.06686085927760438
4FGL J2143.5+1743,-0.43964812,0.3071416,0.9516638,-10.240698,-11.964152,1.9526782,2.5128663,0.0463828295469284,4.419911861419678,3.082331,fsrq,0.35,0.06292931907080825,0.00125,0.00024203120149866755,0.00125,0.000534553926184191,0.6424999999999998,0.9349632779773848,0.005,0.0013308178241241257
4FGL J2143.9+3337,-0.25417528,0.10430861,0.994545,-11.502102,-12.354722,0.97350806,1.8828247,0.0415126979351043,0.9139319062232972,1.3370882,bcu,0.9310443632784334,0.950465564105917,2.0605851570024142e-05,0.0007441904705260139,0.0018555232651055744,0.005358704168557431,0.06666470993116597,0.04200563730503164,0.0004147976737248989,0.0014259039499680021
4FGL J2144.2+3132,-0.28069586,0.12879208,0.9916716,-11.138207,-12.2794285,1.3198183,1.999859,0.06149547919631,1.905501365661621,1.508129,bll,0.9902030700747071,0.9492205167141164,2.0134999040208275e-05,0.0008775102361753825,5.303923038914483e-05,0.0072090128571950865,0.009694136192559993,0.04126555576855969,2.961950330371383e-05,0.0014274044239534378
4FGL J2144.2+7709c,0.3090936,-0.39270303,0.91966534,-11.888791,-12.711561,0.8951809,-0.104587555,0.9997087121009828,5.51241397857666,0.9522317,unas,0.07614035087719302,0.04220855118921371,0.6357052631578944,0.7769498326383604,0.03333333333333335,0.017860662529623275,0.09517192982456142,0.014320763603226448,0.15964912280701754,0.14866019003957626
4FGL J2144.3-7802,-0.57244694,0.68897414,-0.7247859,-11.681675,-12.171577,0.6552901,3.2375007,0.4294891059398651,2.199230432510376,1.205939,fsrq,0.04996556776556776,0.017764711789791776,0.03394871794871795,0.015176885580607567,0.009230769230769232,0.0035372624182541832,0.8848009157509158,0.9009616508548375,0.022054029304029308,0.06255948935650894
4FGL J2144.7-5640,-0.71652514,0.9263867,-0.37657362,-12.160329,-12.592751,0.6518839,-4.0699096,0.9927498698234558,2.212335586547852,0.9737912,unas,0.7296481530027933,0.9033214708260551,0.003508771929824561,0.004483372409100619,0.19763010900831202,0.06759212568258996,0.04349547110278336,0.020556099764058013,0.025717494956286363,0.004046931318196144
4FGL J2144.8-1817,-0.7232477,0.825049,0.5650612,-11.890291,-12.49645,0.743165,1.7150328,0.0610830336809158,0.4968473315238952,1.2081542,bcu,0.9056476808459808,0.9477026024777575,0.0003519702683500027,0.0009471799352106034,0.0012906968885158057,0.004779740560525434,0.09142297816660475,0.04489353053192107,0.0012866738305484513,0.0016769464945851796
4FGL J2144.8-1600,-0.71306795,0.7936934,0.60831803,-11.872347,-12.484073,0.7435609,1.1783749,0.1842968463897705,1.255556583404541,1.0021582,unas,0.9782007140542117,0.9514634031268334,0.00039461522251155087,0.0019081598585559579,0.008913957472719105,0.009133602758697469,0.012245081050288818,0.03515396728214456,0.00024563220026887665,0.002340866973768258
4FGL J2145.0-3356,-0.7618456,0.98005164,0.19874309,-10.889522,-12.212314,1.6031723,2.2806656,0.1076496243476867,4.558224201202393,2.5393004,fsrq,0.05521661296097386,0.15362469393682074,0.0,0.0006829148996755846,0.0,0.0010582282699065422,0.9447833870390263,0.8421645812635076,0.0,0.0024695816300897306
4FGL J2145.5+1006,-0.52324235,0.4061588,0.9138025,-11.860956,-12.482275,0.83553374,0.66789675,0.2240510433912277,1.4994311332702637,1.3227843,bll,0.975517657715858,0.9765329916636277,0.0,0.0005472094366241232,0.0005066135548047168,0.007401628178925997,0.023737774125595863,0.014749638801945372,0.00023795460374133784,0.0007685319188766393
4FGL J2145.7+0718,-0.55058146,0.44555372,0.8952552,-11.603928,-12.332068,0.9273396,2.197502,-0.0178622510284185,0.2759958505630493,0.7483833,bll,0.8800642312910291,0.8420640476684487,0.007545196050010178,0.002755032180093523,0.006473644159679604,0.059229377460346955,0.10362910764929506,0.0815069523276016,0.002287820849985986,0.014444590363509235
4FGL J2146.4-1528,-0.7149194,0.7838302,0.6209752,-11.342172,-12.273206,0.9047273,2.8769035,0.0755784809589386,1.2128655910491943,1.7183585,fsrq,0.03433577533577534,0.018051039920285998,0.0,0.0003937217923962065,0.0,0.0003652780800478566,0.9656642246642246,0.9771942443936922,0.0,0.003995715813577791
4FGL J2146.5-1344,-0.7064888,0.75856674,0.65159535,-10.792244,-11.998609,1.6435924,1.3191195,0.1187185049057006,5.66354513168335,1.6480159,bll,0.9148449663268388,0.9723337904781099,0.011010932119723565,0.0025466479209504487,0.016021207349081367,0.014319105774095509,0.04712289420435644,0.009860841795944592,0.011,0.000939614030899553
4FGL J2146.8+0425,-0.5795101,0.48459592,0.87473816,-11.496985,-12.281185,0.8179715,2.7750823,0.1434362679719925,1.5017321109771729,1.4205428,bcu,0.03849759415484857,0.03768069362128491,0.00018007982920263622,0.001585359428794266,0.0,0.001314407731676825,0.959116337242454,0.9454500723321028,0.0022059887734944945,0.013969466886141006
4FGL J2146.8+4808,-0.07188226,-0.0713675,0.9974501,-11.730529,-12.199007,0.5567599,0.98488134,0.3061719834804535,1.2255088090896606,1.1243259,unas,0.4123181126475259,0.8925996545666215,0.06284600389863551,0.004495095771902348,0.09235820750258768,0.007564064523343525,0.3842021282251783,0.0889642915399082,0.048275547726072815,0.0063768935982246
4FGL J2146.9-3606,-0.7670281,0.98996687,0.14129986,-12.24212,-12.870901,0.6735861,0.5342413,0.9985175132751464,3.3293371200561523,1.1410056,unas,0.4457929880649102,0.19081769498560383,0.25691822612085774,0.44549867396867565,0.03249646400966435,0.017754771953462055,0.17580975525468362,0.14697241568911015,0.08898256654988423,0.19895644340314836
4FGL J2147.0+5738c,0.05492715,-0.17735626,0.9841467,-11.395601,-11.854864,0.7556216,2.268405,0.3130913376808166,3.08139443397522,1.1463246,unas,0.07623331337791173,0.14317340951694388,0.18007940904893804,0.10378959997022888,0.04316712834718376,0.02126744881165016,0.21264766775237684,0.42498306094587474,0.48787248147358964,0.30678648075530224
4FGL J2147.1+0931,-0.53348106,0.40979505,0.9121776,-10.648505,-12.132437,1.6254321,2.5832257,0.0993433743715286,5.103426456451416,2.8265562,fsrq,0.014459459459459457,0.024084211559781667,0.0,0.00025744631176477886,0.0,0.000275185381159477,0.9822072072072073,0.9735644016519832,0.003333333333333333,0.0018187550953107973
4FGL J2147.3-7536,-0.5952965,0.71692425,-0.6971511,-10.338468,-11.959808,1.9062436,2.4383929,0.0745318084955215,7.318953990936279,3.53891,fsrq,0.09217408424908424,0.041298720376175005,0.0,0.00038593501024257877,0.0,0.0003149829293576438,0.896825915750916,0.9561242793181366,0.011,0.0018760823660881787
4FGL J2147.4-3854,-0.76738924,0.9978626,0.0653476,-11.781038,-12.410325,0.6709074,2.2994874,0.0005134085076861,0.0,0.9819137,unas,0.6284465361370567,0.7004035573812876,0.00036229016477119574,0.003164976058081367,0.004814639410127575,0.012169762252376974,0.36420976983498643,0.26529089536163,0.0021667644530581633,0.01897080894662421
4FGL J2147.4-3713,-0.76813847,0.99378216,0.11134174,-11.874021,-12.493641,0.64433455,1.5360582,0.2340862900018692,1.567643404006958,1.223047,unas,0.8187652632875813,0.8131416476751793,0.00037556301667223844,0.005654371934188331,0.007425634272205104,0.0061463495403237724,0.16740395607009448,0.16440367903880362,0.006029583353446993,0.0106539518115053
4FGL J2147.7+4735c,-0.08099474,-0.067148946,0.99774295,-11.684202,-12.222888,0.74725527,1.6854348,0.4803027510643005,2.6526763439178467,0.8850766,unas,0.3004140310135652,0.24341338839908067,0.07765618125590426,0.21871485998226853,0.04197152536555816,0.02945552063525429,0.3410521587812686,0.21933863159658254,0.2389061035837039,0.28907759938681393
4FGL J2148.0-0733,-0.67463493,0.66294634,0.7486669,-11.40428,-12.37286,1.1580628,1.6977355,0.1058272048830986,1.6787831783294678,1.1558161,bll,0.9853014025743291,0.9638851648240097,3.0483315783742928e-05,0.001100585678438988,0.0001098276366435381,0.011144311466739425,0.01453717482134602,0.022545390235362766,2.1111651897601142e-05,0.0013245477954492086
4FGL J2148.6+0652,-0.5625345,0.44326586,0.8963902,-11.294271,-12.183129,0.98222256,3.0696712,0.2577185332775116,3.611438035964966,1.609802,fsrq,0.03068238111095254,0.017783714563632137,0.009523809523809523,0.00820831989124934,0.0,0.0018775308867526048,0.9054592391735248,0.9387770500476765,0.05433457019171306,0.03335338461068939
4FGL J2148.9-0121,-0.63304293,0.5656795,0.8246252,-11.80746,-12.382458,0.6908176,2.3688188,-0.0568163208663463,0.8937718868255615,0.9723786,bcu,0.46263853743367045,0.6829258411496929,0.0007676993903197711,0.004198038338754027,0.005059430062261398,0.018797077401432934,0.5068083439479887,0.2653754751740915,0.024725989165759816,0.02870356793602875
4FGL J2149.1+6104,0.09770521,-0.21851982,0.9758325,-11.162584,-11.91072,0.93524206,3.1599646,0.3875859677791595,3.94195818901062,1.404492,bcu,0.0698793195108985,0.019354863461570063,0.0900701754385965,0.027166776404393335,0.007368421052631579,0.00593580994947629,0.7133388482862167,0.8442803680992512,0.11934323571165677,0.10326218208530893
4FGL J2149.6+0323,-0.5964041,0.49164104,0.87079793,-11.260844,-12.323635,1.2222592,2.0245862,0.0517129078507423,1.2206809520721436,1.6669135,bll,0.9723455225092602,0.9299768853598237,9.24721018755569e-06,0.0004852967035126667,0.0009441760799016121,0.0043566451496149594,0.026701054200650783,0.06387421297552896,0.0,0.0013069598115198456
4FGL J2149.7+1917,-0.43907553,0.2673276,0.9636057,-11.362657,-12.178052,1.0459358,2.4752078,0.1442355513572693,2.127423048019409,1.9173834,bcu,0.07984265751795314,0.035261127446588596,0.0003649122807017544,0.0005130841694274312,0.0,0.00043928735444354234,0.9176151863925223,0.9598262174512759,0.0021772438088227563,0.003960283578264357
4FGL J2150.1-1410,-0.7184118,0.7592332,0.6508187,-11.395887,-12.300058,1.1498226,1.309861,0.1055375263094902,1.6896491050720217,1.3257858,bll,0.9904259393641877,0.9814378505539738,3.8319282042835285e-05,0.00048560143865304184,0.0004572087683729511,0.006684466760600455,0.009062851770390914,0.010965575302156918,1.5680815005697898e-05,0.0004265059446157726
4FGL J2150.7-1750,-0.7369879,0.81135917,0.58454794,-11.41013,-12.339438,0.99701303,2.5264025,0.0298672020435333,0.5665308237075806,1.1238381,bll,0.46056840532130827,0.4897318147492718,0.002857142857142857,0.004035565226137111,0.002857142857142857,0.01878112827984795,0.519217349280484,0.45853075637657736,0.01449995968392195,0.028920735368165924
4FGL J2150.7-2810,-0.76848286,0.93611693,0.35168895,-11.9063835,-12.406704,0.64465827,1.8883222,0.1124145835638046,0.8707252740859985,1.399928,fsrq,0.7065260301741108,0.7641956899793001,0.0009090909090909091,0.0021821252298175574,0.006929933574314703,0.0038035733444091264,0.28335981819595574,0.2236956296001499,0.0022751271465280224,0.006122981846323433
4FGL J2150.8+1118,-0.52593607,0.3729427,0.92785436,-11.670615,-12.408999,0.8441865,1.9568497,0.0404720231890678,0.4784726500511169,1.2439672,bll,0.9479516218363133,0.9206312676621621,0.0,0.0010209781933688473,0.00189549382693348,0.006165822642981078,0.04999025202259012,0.0697119702902341,0.00016263231416290192,0.002469961211254037
4FGL J2151.2-4034,-0.7742606,0.99982613,0.018645233,-11.719035,-12.462005,0.83925366,1.2336569,0.2587707936763763,1.8681460618972776,0.78939104,unas,0.825183955042197,0.8918543356905649,0.015454536795126334,0.008909905115683915,0.006314940730379354,0.023574577482486692,0.12220561411295455,0.06531925292219372,0.03084095331934282,0.01034192878907063
4FGL J2151.4+4156,-0.16335197,-0.012482482,0.9999221,-11.47032,-12.320708,1.1645119,0.94974965,0.2971245050430298,3.869360685348511,1.3026792,bll,0.6400505266520659,0.9343462554549837,0.21006424792139078,0.010189473509666766,0.0019147869674185464,0.01552035327681737,0.09254141885717294,0.035088295856890335,0.055429019601951936,0.004855621901641757
4FGL J2151.7-2749,-0.77002805,0.9324349,0.36133802,-11.609978,-12.265463,0.6247657,2.574683,0.2773889005184173,1.5817439556121826,1.4070843,fsrq,0.08696296296296296,0.04279005839129815,0.008888888888888889,0.003204812741044184,0.008888888888888889,0.0011574563950146677,0.8574814814814815,0.9325700156320251,0.03777777777777778,0.02027765684061779
4FGL J2151.8-3027,-0.77461815,0.955884,0.29374456,-10.591243,-12.093081,1.6458787,3.2253027,0.2199491113424301,8.529879570007324,3.0919187,fsrq,0.10300000000000001,0.015268613964216146,0.006,0.006719290616875201,0.004,0.0007700582945938985,0.851,0.9443850032904804,0.036000000000000004,0.032857033833834356
4FGL J2152.0+4718c,-0.092701755,-0.07373827,0.9972776,-11.168014,-12.064017,0.95295054,2.4774067,0.0848601460456848,1.3748549222946167,0.7853007,unas,0.39210327947169016,0.3515003876236931,0.009593984962406016,0.021360069372349813,0.05298245614035091,0.09401765555924656,0.40216823264192725,0.3498424581295628,0.14315204678362572,0.18327942931514754
4FGL J2152.0-1205,-0.71263254,0.7242983,0.68948674,-11.580994,-12.356837,0.9214526,1.4905052,0.1567413508892059,1.5879168510437012,1.171957,bll,0.9558232350656829,0.9489184937987879,2.1399882643892667e-05,0.0017558151194992874,0.00035923176886591067,0.005560616712517578,0.04237241763337133,0.041479152854425605,0.0014237156494359448,0.0022859215147695957
4FGL J2152.5-0607,-0.6772459,0.63042,0.77625424,-11.702966,-12.357627,0.6309318,2.7527623,-0.0423918180167675,0.3898316323757171,1.1666226,unas,0.13929374716618706,0.18365139901208086,0.0,0.0021340131574193403,0.0018323586744639377,0.005186595713919337,0.7939011008113012,0.7828821826686936,0.06497279334804816,0.026145809447886827
4FGL J2152.5+1737,-0.46469235,0.28075066,0.95978075,-11.627359,-12.288746,0.7406551,2.3867762,0.0311703085899353,0.3849352598190307,1.1484206,bll,0.5347471370240718,0.5060898522939131,0.007240896358543418,0.0030241525130102714,0.005921836637999111,0.008241610348902069,0.4254468582658083,0.4574826240153223,0.026643271713577325,0.025161760828852325
4FGL J2152.9-3930,-0.778846,0.9988875,0.047157817,-11.950765,-12.5082035,0.62351084,2.1182995,-0.0190831962972879,0.190561830997467,1.0319812,unas,0.8034373766056665,0.8434590752871076,0.00035087719298245617,0.0020058648400803542,0.006756919877205249,0.008273551471192988,0.18939805974662022,0.13862590090447474,5.676657752547952e-05,0.007635607497144427
4FGL J2153.0-6442,-0.68295926,0.84037584,-0.54200405,-12.105661,-12.626907,0.6591906,1.3770089,0.1073831990361213,0.1162234172224998,1.2237263,unas,0.8427587407793048,0.9656778679278792,0.0,0.0007751861317230569,0.006150968511619655,0.004432367693276979,0.15058331270023168,0.028110709784164408,0.0005069780088440491,0.0010038684629560285
4FGL J2153.1-0041,-0.63940984,0.544094,0.83902425,-11.647751,-12.369234,0.96990514,1.8371706,-0.0037119372282177,0.0651245489716529,1.269246,bll,0.9543509870945234,0.9703530842415431,1.5502674211301448e-05,0.0004243475032817761,0.0002942220672005233,0.006747291830677574,0.045269748916495496,0.021717844387927836,6.95392475693077e-05,0.0007574320365696844
4FGL J2153.8-1137,-0.7147582,0.7138256,0.7003235,-11.053139,-12.1940975,1.2613211,2.5928135,0.070901446044445,2.035938501358032,1.8918445,fsrq,0.03758400353806583,0.0408386259134339,0.0,0.0004646190498975118,0.0,0.000685755614612107,0.9624159964619344,0.9540841403644845,0.0,0.003926859057571622
4FGL J2155.3+6602,0.15676145,-0.28108114,0.959684,-11.304456,-11.951264,0.8134559,3.3731525,0.4896957576274872,3.091533660888672,1.1020885,bcu,0.05797031039136306,0.01671450003188583,0.11735672514619884,0.038122116981661,0.00947368421052632,0.011332015809318339,0.48932793522267204,0.774028883799013,0.3258713450292397,0.159802483378122
4FGL J2156.0+1818,-0.46612126,0.260267,0.9655367,-11.295109,-12.23313,1.2668989,1.3865726,0.0866130962967872,2.051597833633423,1.08939,bll,0.9918019377285088,0.9636458450636693,0.00035057313499576735,0.0008437216173954791,0.00010592060825226765,0.025016820629481795,0.007723308592690256,0.009588130994914984,1.8259935553168636e-05,0.0009054816945382415
4FGL J2156.0-6942,-0.6503385,0.78114504,-0.62434953,-11.4655285,-12.263978,0.8382508,3.391947,0.4826485216617584,4.002427577972412,0.75863034,rdg,0.16646616541353387,0.009626687514268567,0.11263157894736846,0.1293505928329099,0.0563157894736842,0.03215528046670689,0.3766917293233083,0.22839233640604467,0.2878947368421053,0.6004751027800701
4FGL J2156.3-0036,-0.64734566,0.5337363,0.845651,-11.2851515,-12.287336,1.1213826,2.274013,0.0133061753585934,0.3625005185604095,1.8759476,fsrq,0.49932027924541295,0.48858494467486846,0.0,0.0007850913554716533,0.0,0.0029420980186632283,0.4970433571182234,0.5046123839256951,0.0036363636363636364,0.0030754820253014238
4FGL J2156.9-0854,-0.70704556,0.664238,0.74752116,-11.63379,-12.340117,1.0356017,1.6812642,0.1767724603414535,2.161522150039673,0.8674504,bll,0.9330717112362139,0.8664633046256665,0.015995097510610703,0.010465631760704797,0.003628806892564741,0.033038123263527175,0.044302883644785074,0.07341413162032079,0.003001500715825513,0.016618808729780884
4FGL J2157.3-3840,-0.7887694,0.9976643,0.068307914,-11.927814,-12.507826,0.6223908,2.327239,-0.0404963418841362,0.4752479195594787,0.889864,unas,0.6376174214227631,0.7110160872386388,0.0,0.0042544303714729505,0.005351934327543361,0.01715932414813592,0.3538586331061947,0.2421452387306474,0.0031720111434984806,0.02542491951110505
4FGL J2157.5+3127,-0.31300318,0.09125105,0.9958279,-10.615176,-12.082599,1.7618624,2.2635367,0.152949571609497,9.120902061462402,3.2668476,fsrq,0.02511111111111111,0.05555852489136042,0.0026666666666666666,0.0011533196265168207,0.0026666666666666666,0.0004878085637279017,0.9442222222222224,0.9379907641697403,0.025333333333333333,0.00480958274865471
4FGL J2157.8+7142c,0.2300255,-0.3442442,0.93888015,-11.424754,-12.071293,0.761805,2.8981805,0.4299555420875549,3.4077250957489014,0.79203963,unas,0.1648538011695906,0.02632004152072991,0.09987134502923972,0.15535670139177854,0.014385964912280707,0.037856467479931946,0.3308070175438596,0.2269502156400308,0.39008187134502936,0.5535165739675288
4FGL J2158.1-1501,-0.74343985,0.7588802,0.6512303,-11.047462,-12.173819,1.4449308,2.0798016,0.0732697248458862,2.668503999710083,1.5453962,fsrq,0.9220019324954297,0.9278143688503155,0.0002466156462014342,0.0013775982089695936,6.833158061307163e-05,0.012298371135288573,0.07601645361108922,0.055832480120447725,0.0016666666666666668,0.0026771816849787485
4FGL J2158.5-7550,-0.60081196,0.7075172,-0.7066961,-11.773614,-12.200619,0.6132251,2.5357103,-0.05976302921772,0.758456289768219,1.2965533,bcu,0.5429278627780166,0.313118561181591,0.002456140350877193,0.0020887721845282915,0.001548027156012637,0.004831521953977586,0.42926784440181043,0.6583980587324034,0.023800125313283217,0.021563085947499536
4FGL J2158.8-3013,-0.7906186,0.95249766,0.30454585,-9.6737,-11.521954,2.377671,1.7560481,0.0405898205935955,7.781147956848144,2.87237,bll,0.8589473684210527,0.9791562066384181,0.0010526315789473684,0.0004993868381786998,0.04526315789473684,0.0062083454521771695,0.044210526315789485,0.013831691589948006,0.0505263157894737,0.0003043694812780907
4FGL J2159.1-2840,-0.7891896,0.9382581,0.34593603,-11.416118,-12.276774,1.205524,1.4154896,0.1345997899770736,2.5905327796936035,1.2157539,bll,0.9854430925816327,0.9673271564081642,0.0014469748491145668,0.0013946820403891434,5.301027670647181e-05,0.013027877861711957,0.013034220070546667,0.01707843886431301,2.2702221999549088e-05,0.0011718448254215879
4FGL J2159.6-4620,-0.77964896,0.9893426,-0.1456066,-11.547972,-12.409685,1.1141878,1.5971851,0.0458660572767257,0.7251158356666565,1.2516888,unas,0.9864206280108768,0.9789698204571968,8.11038853205583e-06,0.00041731832980958043,0.0008684848612210933,0.008871400236427952,0.012697924392054845,0.011259358283563147,4.852347315432419e-06,0.00048210269300226786
4FGL J2159.8-4751,-0.77558607,0.98256546,-0.18591681,-11.40132,-12.401317,1.0542986,2.571288,0.0258325301110744,0.4650839865207672,1.843382,bcu,0.054214124173897774,0.07298087338939982,0.0,0.00036745595529175617,0.0,0.0007752186978143731,0.9450841214401371,0.9227756442569922,0.0007017543859649123,0.0031008077005019656
4FGL J2200.0-5059,-0.765006,0.964058,-0.26569203,-12.033393,-12.472733,0.66213155,2.0558531,0.3681495487689972,2.134835720062256,1.1801519,unas,0.6162344239791198,0.29320900753996254,0.007737765466297325,0.04304268712152704,0.016117938741444137,0.010362048112408383,0.25943438545227715,0.5165115813195919,0.10047548636086186,0.13687467590651028
4FGL J2200.1+2138,-0.4385698,0.2035912,0.979056,-11.303874,-12.329749,1.1889949,1.9720818,0.0570040866732597,1.3673609495162964,1.6628464,bll,0.9651306510011807,0.9372694388660651,1.0660980810234541e-05,0.0006032233725413739,0.0014626808400208327,0.003573151919687735,0.03339600717798818,0.057405656697946776,0.0,0.00114852914375905
4FGL J2200.3+1029,-0.55932635,0.35388762,0.93528795,-11.505023,-12.337551,0.9035975,2.4803977,0.0711699873208999,1.012701392173767,1.0278125,bll,0.4463357020967597,0.41840125869011113,0.0009523809523809524,0.006927602806483143,0.0,0.022335760730006718,0.5248299202925469,0.4900260619452953,0.02788199665831245,0.0623093158281037
4FGL J2200.6+0232,-0.6332156,0.4719314,0.88163525,-11.532002,-12.338325,0.8395699,2.6524055,0.1292725354433059,1.1702394485473633,1.4728031,fsrq,0.023545048182979218,0.05595344626714062,0.0,0.0009223471412586788,0.0,0.0012893403566693927,0.9727512481133171,0.931027802876379,0.003703703703703704,0.010807063358552341
4FGL J2200.7-2414,-0.78382415,0.8877357,0.4603535,-11.524852,-12.425116,1.0192218,2.2537093,0.0104558346793055,0.170329064130783,1.4685885,bcu,0.8471631220673759,0.8003984858944496,0.0003898635477582846,0.000965877806443921,2.454722568926889e-05,0.005670339406238933,0.1509925165200939,0.18895391637176984,0.0014299506390830718,0.004011380521097685
4FGL J2201.0-5907,-0.7275754,0.8938556,-0.44835502,-12.193627,-12.712788,0.77789986,0.3044858,0.7720527052879333,2.877448558807373,1.1965235,bcu,0.9132448116126486,0.6465061088461426,0.009890190219137588,0.08193859143393036,0.002546651534071465,0.019257859695206627,0.06517631094579417,0.19373844217161723,0.009142035688348527,0.05855899785310306
